0,11
1,19
2,75
3,93
4,153
5,184
6,211
7,234
8,251
9,277
10,282
11,313
12,350
13,379
14,388
15,418
16,506
17,509
18,525
19,551
20,564
21,590
22,598
23,630
24,712
25,721
26,741
27,754
28,757
29,802
30,823
31,842
32,892
33,919
34,938
35,972
36,979
37,1001
38,1007
39,1038
40,1051
41,1088
42,1115
43,1182
44,1215
45,1226
46,1236
47,1255
48,1310
49,1344
50,1381
51,1402
52,1407
53,1429
54,1466
55,1471
56,1504
57,1597
58,1638
59,1686
60,1709
61,1736
62,1759
63,1778
64,1806
65,1849
66,1859
67,1872
68,1892
69,1903
70,1912
71,1947
72,2022
73,2040
74,2082
75,2084
76,2105
77,2167
78,2173
79,2178
80,2212
81,2242
82,2273
83,2300
84,2397
85,2414
86,2447
87,2476
88,2494
89,2503
90,2592
91,2615
92,2643
93,2685
94,2706
95,2735
96,2764
97,2776
98,2817
99,2901
100,2936
101,2956
102,2963
103,3045
104,3064
105,3092
106,3124
107,3151
108,3167
109,3274
110,3286
111,3323
112,3344
113,3351
114,3354
115,3455
116,3468
117,3517
118,3626
119,3635
120,3647
121,3658
122,3666
123,3699
124,3719
125,3725
126,3768
127,3826
128,3845
129,3859
130,3954
131,3971
132,4022
133,4059
134,4082
135,4089
136,4106
137,4123
138,4163
139,4235
140,4252
141,4291
142,4329
143,4341
144,4353
145,4370
146,4376
147,4392
148,4469
149,4491
150,4540
151,4586
152,4589
153,4630
154,4676
155,4704
156,4750
157,4781
158,4812
159,4827
160,4850
161,4861
162,4963
163,4977
164,4996
165,5035
166,5049
167,5098
168,5141
169,5161
170,5199
171,5277
172,5293
173,5299
174,5307
175,5368
176,5377
177,5399
178,5407
179,5425
180,5453
181,5461
182,5484
183,5541
184,5552
185,5564
186,5592
187,5601
188,5684
189,5698
190,5744
191,5771
192,5790
193,5857
194,5865
195,5883
196,5912
197,6007
198,6023
199,6037
200,6064
201,6123
202,6135
203,6139
204,6146
205,6155
206,6188
207,6211
208,6221
209,6245
210,6323
211,6335
212,6349
213,6377
214,6389
215,6434
216,6507
217,6532
218,6538
219,6564
220,6608
221,6671
222,6693
223,6719
224,6765
225,6782
226,6794
227,6812
228,6853
229,6907
230,6944
231,6975
232,6977
233,7017
234,7094
235,7116
236,7120
237,7135
238,7182
239,7192
240,7222
241,7242
242,7255
243,7382
244,7400
245,7444
246,7502
247,7523
248,7543
249,7555
250,7577
251,7621
252,7639
253,7662
254,7668
255,7679
256,7764
257,7792
258,7801
259,7852
260,7862
261,7872
262,7879
263,7930
264,7938
265,7996
266,8047
267,8066
268,8101
269,8122
270,8127
271,8132
272,8254
273,8275
274,8285
275,8307
276,8333
277,8378
278,8400
279,8412
280,8416
281,8438
282,8501
283,8511
284,8519
285,8555
286,8577
287,8579
288,8598
289,8655
290,8662
291,8685
292,8709
293,8745
294,8755
295,8790
296,8879
297,8888
298,8921
299,8937
300,9014
301,9057
302,9093
303,9100
304,9195
305,9220
306,9231
307,9254
308,9279
309,9324
310,9336
311,9380
312,9387
313,9401
314,9418
315,9436
316,9460
317,9564
318,9616
319,9623
320,9630
321,9648
322,9653
323,9669
324,9674
325,9694
326,9779
327,9791
328,9807
329,9817
330,9833
331,9860
332,9901
333,9940
334,9978
335,10044
336,10067
337,10213
338,10228
339,10263
340,10282
341,10290
342,10332
343,10367
344,10435
345,10445
346,10451
347,10508
348,10517
349,10530
350,10556
351,10570
352,10579
353,10661
354,10710
355,10719
356,10754
357,10756
358,10790
359,10795
360,10868
361,10883
362,10928
363,10941
364,11007
365,11083
366,11096
367,11110
368,11140
369,11237
370,11248
371,11255
372,11270
373,11272
374,11278
375,11285
376,11295
377,11355
378,11360
379,11479
380,11486
381,11535
382,11693
383,11701
384,11711
385,11719
386,11779
387,11790
388,11848
389,11861
390,11868
391,11894
392,11900
393,11971
394,11988
395,12010
396,12020
397,12062
398,12079
399,12166
400,12178
401,12222
402,12237
403,12265
404,12277
405,12292
406,12384
407,12408
408,12424
409,12440
410,12488
411,12529
412,12560
413,12576
414,12589
415,12594
416,12609
417,12631
418,12654
419,12710
420,12714
421,12729
422,12750
423,12772
424,12824
425,12888
426,12944
427,12953
428,12968
429,12994
430,13004
431,13019
432,13059
433,13097
434,13109
435,13133
436,13138
437,13154
438,13184
439,13217
440,13259
441,13340
442,13371
443,13411
444,13450
445,13458
446,13464
447,13526
448,13535
449,13604
450,13610
451,13626
452,13640
453,13684
454,13690
455,13709
456,13723
457,13746
458,13844
459,13856
460,13891
