0,84
1,107
2,170
3,211
4,217
5,221
6,264
7,473
8,484
9,500
10,509
11,523
12,533
13,539
14,544
15,556
16,570
17,585
18,604
19,614
20,658
21,667
22,677
23,700
24,788
25,816
26,833
27,855
28,862
29,883
30,894
31,932
32,947
33,959
34,1031
35,1038
36,1045
37,1056
38,1083
39,1106
40,1112
41,1116
42,1161
43,1200
44,1215
45,1225
46,1231
47,1238
48,1247
49,1337
50,1349
51,1360
52,1366
53,1378
54,1402
55,1410
56,1417
57,1435
58,1464
59,1472
60,1478
61,1500
62,1511
63,1537
64,1560
65,1597
66,1605
67,1618
68,1633
69,1680
70,1688
71,1697
72,1704
73,1735
74,1744
75,1766
76,1830
77,1835
78,1850
79,1884
80,1889
81,1898
82,1906
83,1914
84,1929
85,1943
86,2022
87,2030
88,2042
89,2070
90,2084
91,2091
92,2095
93,2136
94,2148
95,2184
96,2189
97,2198
98,2215
99,2220
100,2231
101,2251
102,2389
103,2398
104,2402
105,2409
106,2430
107,2454
108,2463
109,2471
110,2483
111,2495
112,2509
113,2515
114,2526
115,2541
116,2552
117,2573
118,2609
119,2616
120,2622
121,2629
122,2648
123,2660
124,2669
125,2682
126,2687
127,2695
128,2710
129,2749
130,2762
131,2833
132,2845
133,2863
134,2869
135,2878
136,2890
137,2900
138,2925
139,2934
140,2948
141,2957
142,2976
143,2999
144,3012
145,3074
146,3080
147,3085
148,3090
149,3102
150,3109
151,3133
152,3183
153,3197
154,3214
155,3230
156,3238
157,3266
158,3280
159,3298
160,3357
161,3376
162,3391
163,3408
164,3492
165,3504
166,3511
167,3517
168,3525
169,3532
170,3544
171,3566
172,3574
173,3581
174,3608
175,3613
176,3621
177,3664
178,3671
179,3681
180,3707
181,3758
182,3768
183,3788
184,3795
185,3805
186,3826
187,3831
188,3837
189,3856
190,3873
191,3897
192,3926
193,3935
194,3974
195,4096
196,4100
197,4108
198,4126
199,4146
200,4180
201,4194
202,4216
203,4228
204,4262
205,4277
206,4284
207,4297
208,4326
209,4334
210,4342
211,4377
212,4395
213,4476
214,4493
215,4509
216,4532
217,4551
218,4561
219,4577
220,4588
221,4607
222,4613
223,4638
224,4645
225,4666
